-15,-15,15
0,-15,15
15,-15,15
0,-15,15
0,-31,0
0,0,15
31,-31,-46
-31,-15,0
-15,-93,109
-62,-62,62
15,-31,15
0,-31,15
15,-46,0
0,-15,15
15,-31,0
15,-15,0
31,0,0
31,-31,0
46,31,31
0,0,0
0,15,15
-31,-15,0
15,-46,62
-140,0,93
-62,-62,93
46,15,31
0,-15,15
0,0,31
0,0,15
-15,-15,15
0,15,0
0,0,15
15,0,0
15,0,0
0,0,15
0,15,15
0,46,15
0,15,0
0,15,15
0,0,-31
15,-15,31
-62,62,62
-31,-78,93
31,-15,15
31,46,31
15,0,-15
15,31,31
0,15,15
15,0,0
15,0,0
0,-15,0
-15,-15,-15
-15,-15,0
-15,0,0
0,-15,15
-62,-31,15
-46,15,31
-46,46,-46
-78,-31,46
-62,-15,250
-140,-125,93
-46,-62,62
-31,-46,15
-15,-15,31
-31,-15,15
0,-15,0
-31,0,0
-15,15,0
-15,0,0
-15,0,-15
-15,0,-15
-15,0,-15
0,0,-31
0,15,62
-31,-31,15
-31,-15,15
-46,-15,31
-31,-15,15
-31,0,15
-31,0,15
-31,-15,15
-31,0,15
-31,0,15
-31,-31,-15
-31,-46,93
-93,78,218
-31,-93,93
15,15,62
15,15,15
0,0,0
-15,0,-15
0,0,-15
-15,-15,0
-15,-15,-15
-15,-15,-31
