0,0,0
0,0,-15
0,0,0
0,0,-15
0,0,-15
-15,-15,-15
-15,0,-15
-15,0,-15
-15,-15,-31
-31,-15,-31
-15,-15,-31
-15,-15,-31
-15,0,-31
-31,-15,-15
-15,0,-15
0,0,-31
0,0,-15
-15,0,-15
-15,-15,-31
15,15,-15
0,0,-15
0,0,-15
0,-15,-15
-15,0,-15
-15,0,-15
0,0,-15
0,0,-15
0,0,-15
-15,-15,-15
0,0,-15
0,-15,-15
0,15,-15
-15,0,-31
0,0,0
0,0,-15
0,-15,-15
-15,0,-15
0,0,-15
-15,0,-15
0,0,0
0,-15,-15
0,0,0
0,0,-15
-15,15,-15
0,15,-15
-15,15,-15
15,0,-15
0,0,-15
0,0,-15
0,0,0
0,0,-15
0,0,-15
0,-15,0
-15,15,-15
0,0,-15
-15,0,-15
0,0,-15
0,0,-15
0,0,0
-31,0,-15
-15,0,-15
0,0,-15
0,0,-15
15,0,-15
0,0,-15
0,0,-15
15,15,0
-15,0,-15
-15,0,0
0,0,-15
0,-15,-15
0,15,-15
15,0,-15
0,15,-15
0,15,-15
0,0,-15
0,0,-15
0,0,-15
0,0,0
0,0,-15
-15,0,-15
-15,0,-15
0,15,-15
0,15,0
0,15,-15
-15,15,-15
-15,0,-15
-15,0,-15
0,0,-15
15,15,-15
-15,0,-15
0,15,-31
-31,15,-15
0,0,-31
0,0,-31
0,15,-15
15,15,0
0,0,-15
0,15,-15
0,15,-15
15,15,0
-15,0,-15
0,15,-15
0,15,-31
15,15,-15
0,15,-15
0,15,-15
0,0,-31
0,15,-15
-15,15,-15
15,15,-15
0,15,-31
15,15,-15
0,15,-15
0,31,-15
0,0,0
15,0,-15
0,31,-15
0,15,-31
15,31,-15
0,15,-15
0,15,-15
0,15,-31
0,15,0
15,15,-15
0,0,-15
0,15,0
0,15,-15
0,15,-15
0,15,-15
0,31,-15
0,15,-31
0,15,-15
15,15,-15
0,15,-31
0,15,-15
15,31,-15
0,0,-15
15,15,-15
0,0,-31
15,15,-15
-15,15,-15
-15,0,-15
-15,0,-31
-15,0,-15
-15,15,-15
-15,0,-15
-15,0,-15
-15,15,-31
-15,15,-31
0,0,-31
-15,15,-15
0,15,-15
0,0,-15
-15,0,-31
0,0,-31
-15,15,-15
-15,0,-31
-15,15,-15
-15,15,-31
-15,0,-15
0,0,-31
0,15,-15
0,0,-15
0,0,-15
-15,15,-31
-15,0,-15
-15,0,-15
-15,15,-31
0,0,-15
0,15,-15
0,15,-15
-15,0,-31
-15,15,-15
0,15,-31
0,15,-31
0,15,-15
0,15,-15
-15,0,-15
-15,15,-15
-15,0,-31
0,15,-15
-15,0,-31
